filename,width,height,depth,name,xmin,ymin,xmax,ymax
maksssksksss301.png,400,225,3,without_mask,85,19,100,37
maksssksksss302.png,400,226,3,with_mask,199,124,242,169
maksssksksss302.png,400,226,3,with_mask,149,28,190,84
maksssksksss302.png,400,226,3,without_mask,266,52,278,69
maksssksksss303.png,400,225,3,with_mask,92,66,110,81
maksssksksss303.png,400,225,3,with_mask,239,40,256,58
maksssksksss304.png,400,282,3,with_mask,202,61,246,103
maksssksksss304.png,400,282,3,with_mask,190,115,224,150
maksssksksss305.png,400,300,3,with_mask,207,120,223,135
maksssksksss305.png,400,300,3,with_mask,306,139,321,152
maksssksksss305.png,400,300,3,without_mask,343,141,359,155
maksssksksss305.png,400,300,3,without_mask,280,128,295,141
maksssksksss305.png,400,300,3,without_mask,256,118,270,130
maksssksksss305.png,400,300,3,without_mask,182,118,195,133
maksssksksss305.png,400,300,3,without_mask,139,116,155,130
maksssksksss305.png,400,300,3,without_mask,171,113,184,125
maksssksksss305.png,400,300,3,mask_weared_incorrect,72,114,89,129
maksssksksss305.png,400,300,3,mask_weared_incorrect,107,114,120,129
maksssksksss305.png,400,300,3,mask_weared_incorrect,94,161,107,175
maksssksksss305.png,400,300,3,mask_weared_incorrect,239,122,255,137
maksssksksss305.png,400,300,3,with_mask,25,128,33,137
maksssksksss305.png,400,300,3,without_mask,333,134,342,142
maksssksksss306.png,301,400,3,with_mask,143,181,254,321
maksssksksss307.png,400,226,3,mask_weared_incorrect,3,65,96,163
maksssksksss307.png,400,226,3,with_mask,146,28,249,140
maksssksksss307.png,400,226,3,without_mask,287,180,343,225
maksssksksss308.png,400,200,3,with_mask,209,64,232,84
maksssksksss308.png,400,200,3,with_mask,238,53,261,77
maksssksksss308.png,400,200,3,with_mask,270,77,286,96
maksssksksss309.png,267,400,3,mask_weared_incorrect,109,50,172,114
maksssksksss310.png,400,267,3,with_mask,21,32,44,59
maksssksksss310.png,400,267,3,with_mask,63,37,85,60
maksssksksss310.png,400,267,3,with_mask,228,28,248,50
maksssksksss310.png,400,267,3,with_mask,248,78,268,100
maksssksksss310.png,400,267,3,with_mask,333,51,348,70
maksssksksss310.png,400,267,3,without_mask,388,63,396,72
maksssksksss311.png,400,258,3,with_mask,176,38,222,92
maksssksksss311.png,400,258,3,with_mask,222,57,252,84
maksssksksss311.png,400,258,3,with_mask,300,32,326,57
maksssksksss311.png,400,258,3,with_mask,31,34,63,61
maksssksksss311.png,400,258,3,with_mask,77,47,107,68
maksssksksss312.png,300,400,3,with_mask,49,124,72,149
maksssksksss312.png,300,400,3,with_mask,157,169,182,194
maksssksksss312.png,300,400,3,with_mask,188,112,217,140
maksssksksss313.png,400,400,3,with_mask,143,39,309,257
maksssksksss314.png,400,267,3,with_mask,1,33,38,89
maksssksksss314.png,400,267,3,with_mask,59,38,93,83
maksssksksss314.png,400,267,3,with_mask,169,61,201,102
maksssksksss314.png,400,267,3,with_mask,348,57,380,95
maksssksksss314.png,400,267,3,with_mask,214,112,236,130
maksssksksss314.png,400,267,3,with_mask,301,133,320,152
maksssksksss314.png,400,267,3,with_mask,325,133,346,156
maksssksksss314.png,400,267,3,with_mask,251,137,272,156
maksssksksss314.png,400,267,3,with_mask,236,125,255,145
maksssksksss315.png,400,267,3,with_mask,124,110,184,173
maksssksksss315.png,400,267,3,with_mask,272,117,320,163
maksssksksss316.png,400,315,3,without_mask,157,82,179,113
maksssksksss316.png,400,315,3,with_mask,91,38,133,78
maksssksksss316.png,400,315,3,with_mask,241,63,281,105
maksssksksss316.png,400,315,3,with_mask,312,67,332,110
maksssksksss317.png,400,240,3,with_mask,67,53,164,174
maksssksksss317.png,400,240,3,without_mask,283,25,326,69
maksssksksss318.png,400,226,3,with_mask,315,59,337,88
maksssksksss318.png,400,226,3,with_mask,212,52,240,80
maksssksksss318.png,400,226,3,without_mask,136,59,159,86
maksssksksss318.png,400,226,3,without_mask,50,82,66,99
maksssksksss318.png,400,226,3,without_mask,96,55,107,71
maksssksksss318.png,400,226,3,without_mask,32,61,47,76
maksssksksss318.png,400,226,3,without_mask,172,77,184,89
maksssksksss319.png,400,250,3,with_mask,68,67,76,77
maksssksksss319.png,400,250,3,without_mask,109,68,119,81
maksssksksss319.png,400,250,3,without_mask,131,66,143,79
maksssksksss319.png,400,250,3,with_mask,148,75,164,92
maksssksksss319.png,400,250,3,with_mask,182,60,200,82
maksssksksss319.png,400,250,3,without_mask,193,70,200,83
maksssksksss319.png,400,250,3,with_mask,209,68,225,87
maksssksksss319.png,400,250,3,without_mask,226,80,234,91
maksssksksss319.png,400,250,3,with_mask,234,79,249,95
maksssksksss319.png,400,250,3,with_mask,285,82,302,99
maksssksksss319.png,400,250,3,without_mask,367,66,373,85
maksssksksss320.png,400,230,3,without_mask,20,51,30,64
maksssksksss320.png,400,230,3,with_mask,107,21,126,44
maksssksksss320.png,400,230,3,with_mask,185,89,201,108
maksssksksss320.png,400,230,3,with_mask,335,10,357,36
maksssksksss321.png,400,208,3,without_mask,170,82,212,145
maksssksksss321.png,400,208,3,with_mask,215,70,281,151
maksssksksss322.png,301,400,3,with_mask,60,100,186,253
maksssksksss323.png,400,376,3,with_mask,322,257,368,346
maksssksksss324.png,339,400,3,with_mask,90,123,224,277
maksssksksss325.png,400,267,3,with_mask,177,58,208,91
maksssksksss325.png,400,267,3,with_mask,26,113,44,130
maksssksksss325.png,400,267,3,with_mask,57,130,72,143
maksssksksss325.png,400,267,3,with_mask,117,133,129,147
maksssksksss325.png,400,267,3,with_mask,89,138,98,150
maksssksksss325.png,400,267,3,with_mask,102,147,112,158
maksssksksss325.png,400,267,3,with_mask,250,138,261,150
maksssksksss325.png,400,267,3,without_mask,246,172,254,182
maksssksksss325.png,400,267,3,with_mask,302,101,317,121
maksssksksss325.png,400,267,3,with_mask,333,108,347,127
maksssksksss325.png,400,267,3,with_mask,359,66,383,99
maksssksksss326.png,382,400,3,with_mask,164,77,230,152
maksssksksss326.png,382,400,3,with_mask,192,116,276,183
maksssksksss327.png,400,279,3,without_mask,18,84,64,134
maksssksksss327.png,400,279,3,without_mask,18,200,69,246
maksssksksss327.png,400,279,3,without_mask,112,46,149,73
maksssksksss327.png,400,279,3,with_mask,237,137,290,186
maksssksksss327.png,400,279,3,without_mask,278,17,322,66
maksssksksss327.png,400,279,3,without_mask,342,98,385,140
maksssksksss327.png,400,279,3,without_mask,346,218,393,254
maksssksksss328.png,301,400,3,with_mask,82,139,187,270
maksssksksss329.png,400,267,3,with_mask,44,25,95,81
maksssksksss329.png,400,267,3,with_mask,50,121,89,158
maksssksksss329.png,400,267,3,with_mask,41,210,88,260
maksssksksss329.png,400,267,3,with_mask,176,29,228,85
maksssksksss329.png,400,267,3,with_mask,175,123,225,169
maksssksksss329.png,400,267,3,with_mask,177,212,227,259
maksssksksss329.png,400,267,3,with_mask,312,28,360,81
maksssksksss329.png,400,267,3,with_mask,302,118,346,169
maksssksksss329.png,400,267,3,with_mask,288,182,368,264
maksssksksss330.png,400,300,3,with_mask,24,79,56,107
maksssksksss330.png,400,300,3,with_mask,92,44,125,79
maksssksksss330.png,400,300,3,with_mask,166,65,203,100
maksssksksss330.png,400,300,3,with_mask,284,39,343,98
maksssksksss331.png,400,267,3,with_mask,25,69,48,93
maksssksksss331.png,400,267,3,mask_weared_incorrect,88,87,107,106
maksssksksss331.png,400,267,3,with_mask,128,61,149,84
maksssksksss331.png,400,267,3,with_mask,127,157,168,209
maksssksksss331.png,400,267,3,with_mask,147,110,181,145
maksssksksss331.png,400,267,3,with_mask,208,61,220,77
maksssksksss331.png,400,267,3,with_mask,229,96,265,137
maksssksksss331.png,400,267,3,mask_weared_incorrect,263,46,277,65
maksssksksss331.png,400,267,3,with_mask,270,72,288,92
maksssksksss331.png,400,267,3,with_mask,298,108,321,133
maksssksksss331.png,400,267,3,with_mask,308,65,328,86
maksssksksss331.png,400,267,3,with_mask,334,119,381,163
maksssksksss331.png,400,267,3,with_mask,365,49,380,65
maksssksksss331.png,400,267,3,with_mask,342,49,358,67
maksssksksss331.png,400,267,3,with_mask,1,148,23,179
maksssksksss332.png,301,400,3,with_mask,62,213,166,319
maksssksksss333.png,301,400,3,with_mask,76,203,181,330
maksssksksss334.png,400,312,3,with_mask,96,74,136,127
maksssksksss334.png,400,312,3,with_mask,193,100,234,146
maksssksksss334.png,400,312,3,with_mask,259,105,305,151
maksssksksss334.png,400,312,3,without_mask,334,106,367,144
maksssksksss335.png,301,400,3,with_mask,12,153,125,293
maksssksksss336.png,400,267,3,without_mask,101,73,108,82
maksssksksss336.png,400,267,3,with_mask,123,67,143,83
maksssksksss336.png,400,267,3,without_mask,178,64,185,72
maksssksksss336.png,400,267,3,with_mask,167,114,183,128
maksssksksss336.png,400,267,3,with_mask,225,60,240,76
maksssksksss336.png,400,267,3,with_mask,261,65,277,82
maksssksksss336.png,400,267,3,without_mask,282,75,295,92
maksssksksss336.png,400,267,3,with_mask,330,20,362,56
maksssksksss337.png,246,400,3,with_mask,115,32,145,70
maksssksksss338.png,400,250,3,with_mask,48,33,81,71
maksssksksss338.png,400,250,3,with_mask,158,86,182,108
maksssksksss338.png,400,250,3,with_mask,203,51,228,82
maksssksksss338.png,400,250,3,with_mask,298,34,325,64
maksssksksss338.png,400,250,3,with_mask,38,200,56,228
maksssksksss339.png,400,400,3,with_mask,89,210,180,303
maksssksksss340.png,600,400,3,with_mask,59,1,105,55
maksssksksss340.png,600,400,3,without_mask,133,83,195,140
maksssksksss340.png,600,400,3,with_mask,243,85,308,147
maksssksksss340.png,600,400,3,with_mask,458,68,527,157
maksssksksss341.png,301,400,3,with_mask,67,197,160,318
maksssksksss342.png,400,258,3,without_mask,28,53,54,81
maksssksksss342.png,400,258,3,with_mask,86,46,103,64
maksssksksss342.png,400,258,3,with_mask,103,49,116,62
maksssksksss342.png,400,258,3,with_mask,130,42,144,58
maksssksksss342.png,400,258,3,with_mask,72,93,99,120
maksssksksss342.png,400,258,3,with_mask,106,116,145,158
maksssksksss342.png,400,258,3,with_mask,152,48,162,60
maksssksksss342.png,400,258,3,with_mask,160,56,173,70
maksssksksss342.png,400,258,3,with_mask,184,64,203,91
maksssksksss342.png,400,258,3,with_mask,213,47,226,66
maksssksksss342.png,400,258,3,with_mask,252,95,287,130
maksssksksss342.png,400,258,3,with_mask,320,192,385,255
maksssksksss342.png,400,258,3,with_mask,297,62,320,85
maksssksksss343.png,301,400,3,without_mask,85,131,232,284
maksssksksss344.png,400,226,3,with_mask,80,40,90,50
maksssksksss344.png,400,226,3,with_mask,96,14,110,27
maksssksksss344.png,400,226,3,with_mask,236,25,261,50
maksssksksss344.png,400,226,3,with_mask,318,94,342,115
maksssksksss345.png,400,267,3,with_mask,186,110,218,142
maksssksksss345.png,400,267,3,without_mask,148,109,182,136
maksssksksss346.png,400,374,3,with_mask,54,18,141,108
maksssksksss346.png,400,374,3,with_mask,272,26,386,158
maksssksksss346.png,400,374,3,with_mask,100,254,149,325
maksssksksss346.png,400,374,3,with_mask,246,251,349,354
maksssksksss347.png,267,400,3,without_mask,8,147,57,198
maksssksksss347.png,267,400,3,with_mask,102,90,175,156
maksssksksss347.png,267,400,3,without_mask,211,128,267,233
maksssksksss348.png,301,400,3,without_mask,86,189,188,304
maksssksksss349.png,400,268,3,with_mask,156,54,254,163
maksssksksss349.png,400,268,3,with_mask,35,170,90,223
maksssksksss349.png,400,268,3,without_mask,234,17,294,96
maksssksksss350.png,400,267,3,with_mask,112,64,133,86
maksssksksss350.png,400,267,3,with_mask,271,32,298,58
maksssksksss351.png,400,238,3,with_mask,143,67,257,195
maksssksksss352.png,250,400,3,with_mask,144,68,190,110
maksssksksss352.png,250,400,3,without_mask,48,90,91,133
maksssksksss353.png,400,267,3,with_mask,227,70,265,111
maksssksksss354.png,400,300,3,with_mask,4,162,33,194
maksssksksss354.png,400,300,3,with_mask,27,121,41,138
maksssksksss354.png,400,300,3,with_mask,43,113,52,125
maksssksksss354.png,400,300,3,with_mask,72,123,86,136
maksssksksss354.png,400,300,3,with_mask,89,103,99,116
maksssksksss354.png,400,300,3,with_mask,65,101,73,110
maksssksksss354.png,400,300,3,with_mask,94,135,136,185
maksssksksss354.png,400,300,3,with_mask,157,113,166,122
maksssksksss354.png,400,300,3,with_mask,112,103,120,111
maksssksksss354.png,400,300,3,with_mask,170,129,185,145
maksssksksss354.png,400,300,3,with_mask,206,121,229,147
maksssksksss354.png,400,300,3,with_mask,194,114,200,123
maksssksksss354.png,400,300,3,with_mask,176,113,183,119
maksssksksss354.png,400,300,3,with_mask,229,102,239,112
maksssksksss354.png,400,300,3,with_mask,276,115,286,123
maksssksksss354.png,400,300,3,with_mask,295,129,304,139
maksssksksss354.png,400,300,3,with_mask,321,125,340,145
maksssksksss354.png,400,300,3,with_mask,353,116,361,126
maksssksksss354.png,400,300,3,with_mask,392,131,400,150
maksssksksss354.png,400,300,3,with_mask,263,109,267,114
maksssksksss354.png,400,300,3,with_mask,278,101,284,107
maksssksksss354.png,400,300,3,with_mask,290,107,295,112
maksssksksss354.png,400,300,3,with_mask,307,116,315,126
maksssksksss354.png,400,300,3,with_mask,381,113,389,123
maksssksksss354.png,400,300,3,with_mask,392,109,396,115
maksssksksss355.png,301,400,3,with_mask,103,231,181,338
maksssksksss356.png,301,400,3,with_mask,113,178,218,302
maksssksksss357.png,400,235,3,with_mask,219,35,263,85
maksssksksss358.png,400,300,3,with_mask,91,64,126,106
maksssksksss358.png,400,300,3,with_mask,179,65,221,109
maksssksksss358.png,400,300,3,with_mask,268,82,300,115
maksssksksss358.png,400,300,3,with_mask,300,86,341,125
maksssksksss359.png,400,226,3,with_mask,23,40,44,61
maksssksksss359.png,400,226,3,with_mask,59,54,76,73
maksssksksss359.png,400,226,3,with_mask,114,35,126,49
maksssksksss359.png,400,226,3,with_mask,130,47,152,71
maksssksksss359.png,400,226,3,with_mask,140,35,154,49
maksssksksss359.png,400,226,3,with_mask,155,44,171,63
maksssksksss359.png,400,226,3,with_mask,169,96,191,117
maksssksksss359.png,400,226,3,with_mask,185,45,197,59
maksssksksss359.png,400,226,3,with_mask,206,42,218,59
maksssksksss359.png,400,226,3,with_mask,217,43,234,63
maksssksksss359.png,400,226,3,with_mask,238,52,253,68
maksssksksss359.png,400,226,3,with_mask,252,59,271,79
maksssksksss359.png,400,226,3,with_mask,274,62,296,84
maksssksksss359.png,400,226,3,with_mask,298,39,314,57
maksssksksss359.png,400,226,3,without_mask,316,42,331,55
maksssksksss359.png,400,226,3,with_mask,345,33,362,53
maksssksksss359.png,400,226,3,with_mask,368,38,385,59
maksssksksss359.png,400,226,3,with_mask,332,42,341,54
maksssksksss360.png,400,265,3,with_mask,173,33,206,71
maksssksksss361.png,400,250,3,without_mask,37,60,60,88
maksssksksss361.png,400,250,3,with_mask,194,71,230,107
maksssksksss361.png,400,250,3,without_mask,329,25,352,52
maksssksksss362.png,400,275,3,with_mask,61,117,167,222
maksssksksss362.png,400,275,3,with_mask,175,127,258,214
maksssksksss362.png,400,275,3,with_mask,258,90,338,180
maksssksksss363.png,400,197,3,with_mask,79,48,97,69
maksssksksss363.png,400,197,3,with_mask,116,78,134,101
maksssksksss363.png,400,197,3,with_mask,161,79,179,96
maksssksksss363.png,400,197,3,with_mask,193,53,209,76
maksssksksss363.png,400,197,3,with_mask,327,24,361,64
maksssksksss363.png,400,197,3,with_mask,345,87,379,128
maksssksksss364.png,400,267,3,with_mask,83,56,117,95
maksssksksss364.png,400,267,3,with_mask,179,51,212,87
maksssksksss364.png,400,267,3,with_mask,263,62,295,101
maksssksksss365.png,400,240,3,with_mask,129,118,171,167
maksssksksss365.png,400,240,3,with_mask,208,123,243,155
maksssksksss365.png,400,240,3,without_mask,266,125,281,151
maksssksksss366.png,512,306,3,with_mask,48,44,184,205
maksssksksss366.png,512,306,3,with_mask,379,61,480,205
maksssksksss367.png,400,267,3,with_mask,241,60,271,97
maksssksksss368.png,400,267,3,with_mask,354,36,375,64
maksssksksss368.png,400,267,3,with_mask,314,23,339,53
maksssksksss368.png,400,267,3,with_mask,253,35,278,61
maksssksksss368.png,400,267,3,with_mask,195,54,212,77
maksssksksss368.png,400,267,3,with_mask,175,57,191,75
maksssksksss368.png,400,267,3,with_mask,104,48,127,70
maksssksksss368.png,400,267,3,with_mask,41,69,64,93
maksssksksss368.png,400,267,3,with_mask,62,65,80,88
maksssksksss368.png,400,267,3,with_mask,16,51,30,64
maksssksksss369.png,301,400,3,with_mask,123,139,217,267
maksssksksss370.png,301,400,3,without_mask,135,135,241,263
maksssksksss371.png,400,225,3,mask_weared_incorrect,160,37,263,154
maksssksksss372.png,400,209,3,with_mask,95,33,116,59
maksssksksss372.png,400,209,3,with_mask,165,19,186,43
maksssksksss373.png,512,340,3,with_mask,20,54,65,105
maksssksksss373.png,512,340,3,with_mask,50,99,122,167
maksssksksss373.png,512,340,3,with_mask,188,107,225,141
maksssksksss373.png,512,340,3,with_mask,207,59,241,87
maksssksksss373.png,512,340,3,with_mask,220,81,250,118
maksssksksss373.png,512,340,3,with_mask,244,63,303,118
maksssksksss373.png,512,340,3,with_mask,330,73,365,107
maksssksksss373.png,512,340,3,without_mask,320,31,344,55
maksssksksss373.png,512,340,3,without_mask,367,57,391,82
maksssksksss373.png,512,340,3,with_mask,398,74,434,114
maksssksksss373.png,512,340,3,with_mask,426,125,483,177
maksssksksss373.png,512,340,3,with_mask,440,69,468,96
maksssksksss373.png,512,340,3,with_mask,427,29,454,54
maksssksksss374.png,400,240,3,with_mask,183,21,215,51
maksssksksss374.png,400,240,3,with_mask,28,91,52,113
maksssksksss374.png,400,240,3,with_mask,191,143,225,182
maksssksksss374.png,400,240,3,without_mask,314,30,345,61
maksssksksss374.png,400,240,3,with_mask,92,64,123,89
maksssksksss375.png,400,310,3,without_mask,259,76,277,94
maksssksksss375.png,400,310,3,without_mask,273,192,289,210
maksssksksss376.png,400,221,3,with_mask,58,48,94,88
maksssksksss376.png,400,221,3,with_mask,144,17,154,33
maksssksksss376.png,400,221,3,with_mask,191,29,210,51
maksssksksss376.png,400,221,3,with_mask,229,15,242,31
maksssksksss376.png,400,221,3,with_mask,318,77,330,94
maksssksksss376.png,400,221,3,with_mask,338,72,349,84
maksssksksss376.png,400,221,3,with_mask,350,79,377,102
maksssksksss377.png,400,300,3,with_mask,132,75,246,176
maksssksksss378.png,400,188,3,with_mask,112,90,158,132
maksssksksss378.png,400,188,3,with_mask,237,61,285,103
maksssksksss379.png,301,400,3,without_mask,129,197,212,317
maksssksksss380.png,301,400,3,with_mask,47,210,157,359
maksssksksss381.png,400,311,3,with_mask,97,64,120,89
maksssksksss381.png,400,311,3,with_mask,163,75,185,95
maksssksksss381.png,400,311,3,with_mask,207,70,229,96
maksssksksss381.png,400,311,3,with_mask,247,73,267,96
maksssksksss381.png,400,311,3,without_mask,356,148,362,156
maksssksksss381.png,400,311,3,without_mask,379,135,385,144
maksssksksss382.png,400,300,3,with_mask,324,89,340,111
maksssksksss382.png,400,300,3,with_mask,256,111,274,128
maksssksksss382.png,400,300,3,with_mask,195,96,215,114
maksssksksss382.png,400,300,3,with_mask,139,105,158,126
maksssksksss382.png,400,300,3,with_mask,64,95,82,121
maksssksksss383.png,301,400,3,with_mask,90,183,190,309
maksssksksss384.png,267,400,3,with_mask,37,244,50,258
maksssksksss384.png,267,400,3,with_mask,146,238,161,255
maksssksksss384.png,267,400,3,without_mask,186,265,194,277
maksssksksss384.png,267,400,3,with_mask,221,237,238,254
maksssksksss385.png,400,245,3,with_mask,125,76,157,113
maksssksksss385.png,400,245,3,without_mask,385,25,396,46
maksssksksss385.png,400,245,3,without_mask,217,27,229,41
maksssksksss385.png,400,245,3,without_mask,51,20,61,31
maksssksksss385.png,400,245,3,without_mask,87,15,97,27
maksssksksss386.png,400,268,3,mask_weared_incorrect,83,43,110,75
maksssksksss386.png,400,268,3,with_mask,139,65,167,94
maksssksksss386.png,400,268,3,with_mask,185,70,204,89
maksssksksss386.png,400,268,3,with_mask,228,67,248,88
maksssksksss386.png,400,268,3,with_mask,249,76,262,90
maksssksksss386.png,400,268,3,with_mask,262,68,273,81
maksssksksss386.png,400,268,3,without_mask,283,73,288,80
maksssksksss386.png,400,268,3,without_mask,290,72,295,78
maksssksksss386.png,400,268,3,with_mask,314,75,320,81
maksssksksss387.png,400,226,3,with_mask,209,73,247,113
maksssksksss387.png,400,226,3,mask_weared_incorrect,287,60,328,115
maksssksksss387.png,400,226,3,with_mask,354,109,400,191
maksssksksss387.png,400,226,3,without_mask,156,20,173,37
maksssksksss388.png,400,225,3,with_mask,26,92,44,121
maksssksksss388.png,400,225,3,with_mask,106,88,122,111
maksssksksss388.png,400,225,3,with_mask,122,102,146,124
maksssksksss388.png,400,225,3,with_mask,151,73,168,94
maksssksksss388.png,400,225,3,without_mask,168,76,190,100
maksssksksss388.png,400,225,3,with_mask,188,96,219,131
maksssksksss388.png,400,225,3,without_mask,192,59,210,78
maksssksksss388.png,400,225,3,without_mask,223,53,243,76
maksssksksss388.png,400,225,3,without_mask,272,67,291,88
maksssksksss388.png,400,225,3,with_mask,260,93,279,115
maksssksksss388.png,400,225,3,with_mask,288,86,308,113
maksssksksss388.png,400,225,3,with_mask,348,71,366,91
maksssksksss388.png,400,225,3,mask_weared_incorrect,303,96,330,123
maksssksksss388.png,400,225,3,without_mask,371,77,396,100
maksssksksss388.png,400,225,3,without_mask,68,75,80,88
maksssksksss388.png,400,225,3,without_mask,321,70,333,84
maksssksksss388.png,400,225,3,with_mask,367,67,378,79
maksssksksss389.png,400,300,3,with_mask,123,148,188,217
maksssksksss389.png,400,300,3,with_mask,1,231,57,295
maksssksksss389.png,400,300,3,with_mask,15,67,62,116
maksssksksss389.png,400,300,3,with_mask,114,74,159,116
maksssksksss389.png,400,300,3,with_mask,236,80,293,135
maksssksksss389.png,400,300,3,with_mask,191,30,233,78
maksssksksss389.png,400,300,3,with_mask,279,10,317,52
maksssksksss389.png,400,300,3,with_mask,1,84,21,117
maksssksksss389.png,400,300,3,with_mask,330,18,368,53
maksssksksss389.png,400,300,3,with_mask,246,13,273,47
maksssksksss389.png,400,300,3,without_mask,163,44,191,75
maksssksksss389.png,400,300,3,without_mask,339,59,393,111
maksssksksss390.png,400,300,3,with_mask,51,131,81,159
maksssksksss390.png,400,300,3,with_mask,96,130,126,158
maksssksksss390.png,400,300,3,with_mask,197,126,219,150
maksssksksss390.png,400,300,3,with_mask,281,137,305,157
maksssksksss390.png,400,300,3,with_mask,315,130,332,147
maksssksksss390.png,400,300,3,with_mask,387,114,400,131
maksssksksss391.png,400,270,3,with_mask,93,34,119,61
maksssksksss391.png,400,270,3,with_mask,174,62,199,92
maksssksksss391.png,400,270,3,with_mask,234,91,262,118
maksssksksss391.png,400,270,3,with_mask,305,77,336,108
maksssksksss392.png,400,277,3,with_mask,168,76,292,211
maksssksksss393.png,400,400,3,with_mask,44,88,161,206
maksssksksss393.png,400,400,3,with_mask,241,261,365,390
maksssksksss394.png,400,218,3,with_mask,142,13,249,133
maksssksksss395.png,400,267,3,with_mask,218,57,307,164
maksssksksss396.png,400,300,3,with_mask,24,118,55,151
maksssksksss396.png,400,300,3,with_mask,83,140,116,176
maksssksksss396.png,400,300,3,with_mask,167,97,210,142
maksssksksss396.png,400,300,3,with_mask,269,142,291,165
maksssksksss396.png,400,300,3,without_mask,310,86,366,135
maksssksksss397.png,400,225,3,with_mask,40,43,82,91
maksssksksss397.png,400,225,3,with_mask,181,58,252,128
maksssksksss397.png,400,225,3,with_mask,303,49,358,107
maksssksksss398.png,400,336,3,with_mask,153,122,251,223
maksssksksss399.png,400,267,3,with_mask,305,93,334,135
maksssksksss399.png,400,267,3,with_mask,324,84,351,111
maksssksksss399.png,400,267,3,with_mask,191,98,228,134
maksssksksss399.png,400,267,3,with_mask,155,60,183,96
maksssksksss399.png,400,267,3,with_mask,106,70,129,98
maksssksksss399.png,400,267,3,with_mask,51,54,81,90
maksssksksss399.png,400,267,3,with_mask,236,54,275,87
maksssksksss399.png,400,267,3,without_mask,267,56,298,91
maksssksksss400.png,400,225,3,with_mask,87,117,136,171
maksssksksss400.png,400,225,3,with_mask,165,95,214,148
maksssksksss400.png,400,225,3,with_mask,281,84,331,135
maksssksksss401.png,400,280,3,without_mask,101,49,134,91
maksssksksss401.png,400,280,3,without_mask,133,75,166,111
maksssksksss401.png,400,280,3,with_mask,228,102,263,148
maksssksksss401.png,400,280,3,with_mask,346,62,367,101
maksssksksss402.png,301,400,3,without_mask,90,256,165,349
maksssksksss403.png,301,400,3,with_mask,96,226,199,350
maksssksksss404.png,301,400,3,without_mask,112,214,183,319
maksssksksss405.png,301,400,3,with_mask,101,264,182,370
maksssksksss406.png,400,210,3,mask_weared_incorrect,171,69,239,144
maksssksksss407.png,301,400,3,with_mask,102,204,202,331
maksssksksss408.png,400,225,3,with_mask,1,66,26,94
maksssksksss408.png,400,225,3,with_mask,19,46,44,73
maksssksksss408.png,400,225,3,without_mask,76,38,104,61
maksssksksss408.png,400,225,3,with_mask,129,37,148,55
maksssksksss408.png,400,225,3,with_mask,154,34,182,52
maksssksksss408.png,400,225,3,with_mask,151,64,180,89
maksssksksss408.png,400,225,3,with_mask,51,64,94,106
maksssksksss408.png,400,225,3,with_mask,195,64,228,92
maksssksksss408.png,400,225,3,with_mask,309,77,344,112
maksssksksss408.png,400,225,3,without_mask,256,45,283,69
maksssksksss409.png,301,400,3,with_mask,91,208,172,320
maksssksksss410.png,400,267,3,with_mask,34,153,62,176
maksssksksss410.png,400,267,3,with_mask,88,138,111,163
maksssksksss410.png,400,267,3,with_mask,139,207,168,234
maksssksksss410.png,400,267,3,with_mask,116,135,135,154
maksssksksss410.png,400,267,3,with_mask,135,103,152,121
maksssksksss410.png,400,267,3,mask_weared_incorrect,101,91,115,106
maksssksksss410.png,400,267,3,with_mask,58,109,72,127
maksssksksss410.png,400,267,3,with_mask,56,91,65,103
maksssksksss410.png,400,267,3,with_mask,80,81,89,91
maksssksksss410.png,400,267,3,with_mask,176,115,202,139
maksssksksss410.png,400,267,3,with_mask,205,96,221,115
maksssksksss410.png,400,267,3,with_mask,291,110,324,139
maksssksksss410.png,400,267,3,with_mask,366,131,381,154
maksssksksss410.png,400,267,3,with_mask,246,87,255,105
maksssksksss410.png,400,267,3,with_mask,217,62,231,78
maksssksksss410.png,400,267,3,with_mask,180,56,192,68
maksssksksss410.png,400,267,3,with_mask,121,63,130,76
maksssksksss410.png,400,267,3,with_mask,34,83,42,99
maksssksksss410.png,400,267,3,with_mask,26,70,34,82
maksssksksss410.png,400,267,3,with_mask,55,60,67,74
maksssksksss410.png,400,267,3,with_mask,87,53,95,62
maksssksksss411.png,400,267,3,with_mask,21,98,43,120
maksssksksss411.png,400,267,3,without_mask,84,81,111,114
maksssksksss411.png,400,267,3,with_mask,142,101,174,141
maksssksksss411.png,400,267,3,with_mask,191,91,217,117
maksssksksss411.png,400,267,3,with_mask,226,63,260,100
maksssksksss411.png,400,267,3,with_mask,299,85,313,104
maksssksksss411.png,400,267,3,with_mask,321,60,353,95
maksssksksss411.png,400,267,3,with_mask,370,94,396,122
maksssksksss412.png,400,400,3,with_mask,190,100,267,186
maksssksksss412.png,400,400,3,with_mask,317,198,391,274
maksssksksss413.png,400,210,3,with_mask,71,53,104,88
maksssksksss413.png,400,210,3,with_mask,174,32,204,70
maksssksksss413.png,400,210,3,with_mask,291,80,340,134
maksssksksss414.png,400,225,3,with_mask,119,81,147,117
maksssksksss414.png,400,225,3,with_mask,103,42,123,60
maksssksksss414.png,400,225,3,with_mask,203,23,226,48
maksssksksss414.png,400,225,3,with_mask,314,15,342,46
maksssksksss415.png,301,400,3,with_mask,86,127,179,234
